"","period","type","distribution","g1,g2","p,q","BIC","pvalue"
"259","yearly","gjrGARCH","std","1,1","0,1","-4.12117399602469",2.22044604925031e-16
"260","yearly","gjrGARCH","norm","1,1","0,2","-3.93193766103152",3.04963387876001e-10
"261","yearly","gjrGARCH","std","1,1","0,2","-4.11801607358746",1.11022302462516e-16
"262","yearly","gjrGARCH","norm","1,1","1,0","-3.93493662594649",2.30101826481643e-10
"263","yearly","gjrGARCH","std","1,1","1,0","-4.1212307274472",1.11022302462516e-16
"264","yearly","gjrGARCH","norm","1,1","1,1","-3.93183389908862",8.36494540301658e-09
"265","yearly","gjrGARCH","std","1,1","1,1","-4.11809011380765",6.66133814775094e-16
"266","yearly","gjrGARCH","norm","1,1","1,2","-3.92904918123037",1.31114008539157e-11
"267","yearly","gjrGARCH","std","1,1","1,2","-4.11481242003361",1.11022302462516e-16
"268","yearly","gjrGARCH","norm","1,1","2,0","-3.93195232024146",4.16497836219776e-10
"269","yearly","gjrGARCH","std","1,1","2,0","-4.11802603448661",1.11022302462516e-16
"270","yearly","gjrGARCH","norm","1,1","2,1","-3.92902352814216",1.81221704309564e-11
"271","yearly","gjrGARCH","std","1,1","2,1","-4.11481690331852",1.11022302462516e-16
"272","yearly","gjrGARCH","norm","1,1","2,2","-3.92765055847378",1.14352971536391e-14
"273","yearly","gjrGARCH","std","1,1","2,2","-4.11384134168208",3.12305736827057e-13
"274","yearly","gjrGARCH","norm","1,2","0,0","-3.94021439165153",2.45139020194074e-09
"275","yearly","gjrGARCH","std","1,2","0,0","-4.12112469718407",2.45139020194074e-09
"276","yearly","gjrGARCH","norm","1,2","0,1","-3.93693095214764",7.54147855275278e-11
"277","yearly","gjrGARCH","std","1,2","0,1","-4.11998849138102",1.11022302462516e-16
"278","yearly","gjrGARCH","norm","1,2","0,2","-3.93413209597648",9.32701693656668e-11
"279","yearly","gjrGARCH","std","1,2","0,2","-4.11686763327126",1.11022302462516e-16
"280","yearly","gjrGARCH","norm","1,2","1,0","-3.9369339683803",6.5317307118562e-11
"281","yearly","gjrGARCH","std","1,2","1,0","-4.12005258333831",1.11022302462516e-16
"282","yearly","gjrGARCH","norm","1,2","1,1","-3.93372816601901",7.95929988584021e-12
"283","yearly","gjrGARCH","std","1,2","1,1","-4.11692278041639",3.33066907387547e-16
"284","yearly","gjrGARCH","norm","1,2","1,2","-3.9312117688375",5.4239945868062e-12
