"","period","type","distribution","g1,g2","p,q","BIC","pvalue"
"565","daily","gjrGARCH","norm","2,3","2,2","-3.91532818002851",2.28705943072782e-14
"566","daily","gjrGARCH","norm","2,3","2,3","-3.91237925220153",1.35114142096882e-13
"567","daily","gjrGARCH","norm","2,3","2,4","-3.90905869097972",2.33146835171283e-14
"568","daily","gjrGARCH","norm","2,3","3,0","-3.91616209954383",6.29052365752614e-13
"569","daily","gjrGARCH","norm","2,3","3,1","-3.91310604233691",3.66373598126302e-14
"570","daily","gjrGARCH","norm","2,3","3,2","-3.91203690387273",3.88578058618805e-14
"571","daily","gjrGARCH","norm","2,3","3,3","-3.9091220579557",3.71924713249427e-14
"572","daily","gjrGARCH","norm","2,3","3,4","-3.90582212990246",1.77635683940025e-15
"573","daily","gjrGARCH","norm","2,3","4,0","-3.91321086787469",6.0063065632221e-14
"574","daily","gjrGARCH","norm","2,3","4,1","-3.9103336220534",1.79856129989275e-14
"575","daily","gjrGARCH","norm","2,3","4,2","-3.91204212248917",1.11022302462516e-16
"576","daily","gjrGARCH","norm","2,3","4,3","-3.90897696969197",0
"577","daily","gjrGARCH","norm","3,1","0,0","-3.9255893361929",2.71440436794279e-09
"578","daily","gjrGARCH","norm","3,1","0,1","-3.92239424964925",1.61284319233346e-11
"579","daily","gjrGARCH","norm","3,1","0,2","-3.91952495602467",1.8150148051177e-11
"580","daily","gjrGARCH","norm","3,1","0,3","-3.91655564551722",5.33018074122538e-13
"581","daily","gjrGARCH","norm","3,1","0,4","-3.91385693389006",3.75255382323303e-14
"582","daily","gjrGARCH","norm","3,1","1,0","-3.92240185748786",1.30214727889211e-11
"583","daily","gjrGARCH","norm","3,1","1,1","-3.91921370535192",2.90067969643815e-12
"584","daily","gjrGARCH","norm","3,1","1,2","-3.9168262359786",4.90718576884319e-13
"585","daily","gjrGARCH","norm","3,1","1,3","-3.91400247889711",1.5931700403371e-13
"586","daily","gjrGARCH","norm","3,1","1,4","-3.91062956837023",3.77475828372553e-15
"587","daily","gjrGARCH","norm","3,1","2,0","-3.91952646813808",2.77602385523323e-11
"588","daily","gjrGARCH","norm","3,1","2,1","-3.91678161962835",8.3011375551223e-13
"589","daily","gjrGARCH","norm","3,1","2,2","-3.91582846465295",2.94209101525666e-14
"590","daily","gjrGARCH","norm","3,1","2,3","-3.91278364677188",1.70086167372574e-13
"591","daily","gjrGARCH","norm","3,1","2,4","-3.90947377074194",2.91988655476416e-14
"592","daily","gjrGARCH","norm","3,1","3,0","-3.91657275924968",8.80850947737599e-13
"593","daily","gjrGARCH","norm","3,1","3,1","-3.91359232097196",3.76365605347928e-14
"594","daily","gjrGARCH","norm","3,1","3,2","-3.91253318922834",4.14113188185183e-14
"595","daily","gjrGARCH","norm","3,1","3,3","-3.90981009034727",3.99014155050281e-13
"596","daily","gjrGARCH","norm","3,1","3,4","-3.90670374234472",5.55111512312578e-16
"597","daily","gjrGARCH","norm","3,1","4,0","-3.91373802000846",7.41628980449605e-14
"598","daily","gjrGARCH","norm","3,1","4,1","-3.91048927432814",7.21644966006352e-15
"599","daily","gjrGARCH","norm","3,1","4,2","-3.91244365945814",2.22044604925031e-16
"600","daily","gjrGARCH","norm","3,1","4,3","-3.90943882478211",0
"601","daily","gjrGARCH","norm","3,2","0,0","-3.92760368966908",2.65022004342086e-09
"602","daily","gjrGARCH","norm","3,2","0,1","-3.92440752248992",1.60175206431745e-11
"603","daily","gjrGARCH","norm","3,2","0,2","-3.921750374676",2.43699505020345e-11
"604","daily","gjrGARCH","norm","3,2","0,3","-3.91864448159067",1.31539223957589e-12
"605","daily","gjrGARCH","norm","3,2","0,4","-3.91572791934433",1.29674049276218e-13
"606","daily","gjrGARCH","norm","3,2","1,0","-3.92441732729522",1.20766729949651e-11
"607","daily","gjrGARCH","norm","3,2","1,1","-3.9213378603373",1.89637194836223e-12
"608","daily","gjrGARCH","norm","3,2","1,2","-3.91885123810604",1.01452179990247e-12
"609","daily","gjrGARCH","norm","3,2","1,3","-3.91558724891347",8.47100167788994e-14
"610","daily","gjrGARCH","norm","3,2","1,4","-3.91244304400224",1.64313007644523e-14
"611","daily","gjrGARCH","norm","3,2","2,0","-3.92175834082015",3.66594532508202e-11
"612","daily","gjrGARCH","norm","3,2","2,1","-3.91882078803831",1.47681866735638e-12
"613","daily","gjrGARCH","norm","3,2","2,2","-3.92128678120704",7.34301508487079e-13
"614","daily","gjrGARCH","norm","3,2","2,3","-3.91282726583032",5.88418203051333e-15
"615","daily","gjrGARCH","norm","3,2","2,4","-3.91419859556883",2.96429547574917e-14
"616","daily","gjrGARCH","norm","3,2","3,0","-3.91866818901912",1.84452453311224e-12
"617","daily","gjrGARCH","norm","3,2","3,1","-3.91554383774105",1.37445610448594e-13
"618","daily","gjrGARCH","norm","3,2","3,2","-3.91470777185156",3.8968828164343e-14
"619","daily","gjrGARCH","norm","3,2","3,3","-3.91211446976108",3.53828077948037e-13
"620","daily","gjrGARCH","norm","3,2","3,4","-3.90844502723399",6.66133814775094e-16
"621","daily","gjrGARCH","norm","3,2","4,0","-3.91563064988537",2.1005419625908e-13
"622","daily","gjrGARCH","norm","3,2","4,1","-3.91232764073773",2.8199664825479e-14
"623","daily","gjrGARCH","norm","3,2","4,2","-3.91148181656908",1.26565424807268e-14
"624","daily","gjrGARCH","norm","3,2","4,3","-3.91334940759401",0
"625","daily","gjrGARCH","norm","3,3","0,0","-3.92427094754591",2.65228261575601e-09
"626","daily","gjrGARCH","norm","3,3","0,1","-3.92107480928606",1.61136659571071e-11
"627","daily","gjrGARCH","norm","3,3","0,2","-3.91841871722197",2.41870967698787e-11
"628","daily","gjrGARCH","norm","3,3","0,3","-3.91531394741332",1.28774768626272e-12
"629","daily","gjrGARCH","norm","3,3","0,4","-3.91239507519348",1.30229160788531e-13
"630","daily","gjrGARCH","norm","3,3","1,0","-3.92108457671186",1.21382903728318e-11
"631","daily","gjrGARCH","norm","3,3","1,1","-3.91800513157983",1.90480964334938e-12
"632","daily","gjrGARCH","norm","3,3","1,2","-3.9155190168703",1.00930375168673e-12
"633","daily","gjrGARCH","norm","3,3","1,3","-3.91256060138028",2.34146035893446e-13
"634","daily","gjrGARCH","norm","3,3","1,4","-3.90911028370188",1.64313007644523e-14
"635","daily","gjrGARCH","norm","3,3","2,0","-3.91842657279029",3.65139030122918e-11
"636","daily","gjrGARCH","norm","3,3","2,1","-3.91548812013137",1.48425716162137e-12
"637","daily","gjrGARCH","norm","3,3","2,2","-3.91820014350988",4.21829238206328e-11
"638","daily","gjrGARCH","norm","3,3","2,3","-3.91197564222558",5.71764857681956e-14
"639","daily","gjrGARCH","norm","3,3","2,4","-3.90798843022976",3.40838468559923e-14
"640","daily","gjrGARCH","norm","3,3","3,0","-3.91533772342178",1.82842629925517e-12
"641","daily","gjrGARCH","norm","3,3","3,1","-3.91264139729819",3.12749826036907e-13
"642","daily","gjrGARCH","norm","3,3","3,2","-3.90857904856601",1.01030295240889e-13
"643","daily","gjrGARCH","norm","3,3","3,3","-3.90840437311416",2.91988655476416e-14
"644","daily","gjrGARCH","norm","3,3","3,4","-3.90511225488286",6.66133814775094e-16
"645","daily","gjrGARCH","norm","3,3","4,0","-3.91229790734025",2.09832151654155e-13
"646","daily","gjrGARCH","norm","3,3","4,1","-3.8987876937112",0
"647","daily","gjrGARCH","norm","3,3","4,2","-3.91340123004269",0
"648","daily","gjrGARCH","norm","3,3","4,3","-3.90275198794819",1.11022302462516e-16
"649","weekly","sGARCH","norm","1,1","0,0","-3.92481543081858",1.81889892036935e-09
"650","weekly","sGARCH","norm","1,1","0,1","-3.92162123756496",1.08764108830428e-11
"651","weekly","sGARCH","norm","1,1","0,2","-3.91866095631523",1.31407107417658e-11
"652","weekly","sGARCH","norm","1,1","0,3","-3.91529752631206",1.20792265079217e-12
"653","weekly","sGARCH","norm","1,1","0,4","-3.91249097713168",6.82787160144471e-14
"654","weekly","sGARCH","norm","1,1","1,0","-3.92162863056374",8.84359252495415e-12
"655","weekly","sGARCH","norm","1,1","1,1","-3.91854913744972",1.63757896132211e-12
"656","weekly","sGARCH","norm","1,1","1,2","-3.91557156151456",5.75761660570606e-13
"657","weekly","sGARCH","norm","1,1","1,3","-3.91215774937765",6.40598685208715e-14
"658","weekly","sGARCH","norm","1,1","1,4","-3.90918296960198",9.2148511043888e-15
"659","weekly","sGARCH","norm","1,1","2,0","-3.91867600659168",1.68560720936739e-11
"660","weekly","sGARCH","norm","1,1","2,1","-3.91555573286558",7.81263942428723e-13
"661","weekly","sGARCH","norm","1,1","2,2","-3.91709810620005",8.6183282732577e-12
"662","weekly","sGARCH","norm","1,1","2,3","-3.91307590626881",3.48610029732299e-14
"663","weekly","sGARCH","norm","1,1","2,4","-3.90993376415268",1.27675647831893e-14
"664","weekly","sGARCH","norm","1,1","3,0","-3.91531595391997",1.59239288421986e-12
"665","weekly","sGARCH","norm","1,1","3,1","-3.91213067896948",1.08912878715728e-13
"666","weekly","sGARCH","norm","1,1","3,2","-3.9143677871747",0
"667","weekly","sGARCH","norm","1,1","3,3","-3.90974380919155",3.89532850419982e-12
"668","weekly","sGARCH","norm","1,1","3,4","-3.90815086387018",0
"669","weekly","sGARCH","norm","1,1","4,0","-3.91237828037721",1.32893696047631e-13
"670","weekly","sGARCH","norm","1,1","4,1","-3.90906362010341",1.85407245112401e-14
"671","weekly","sGARCH","norm","1,1","4,2","-3.91231513275757",1.11022302462516e-16
"672","weekly","sGARCH","norm","1,1","4,3","-3.9067275424891",1.15463194561016e-14
"673","weekly","sGARCH","norm","1,2","0,0","-3.92764361376498",1.67637070891402e-09
"674","weekly","sGARCH","norm","1,2","0,1","-3.92456736808966",1.7670309659934e-12
"675","weekly","sGARCH","norm","1,2","0,2","-3.92177687322074",2.1156409957257e-12
"676","weekly","sGARCH","norm","1,2","0,3","-3.91846114265482",1.65534252971611e-13
"677","weekly","sGARCH","norm","1,2","0,4","-3.91543128654259",1.47659662275146e-14
"678","weekly","sGARCH","norm","1,2","1,0","-3.92458326889593",1.25321975019688e-12
"679","weekly","sGARCH","norm","1,2","1,1","-3.92153753306858",3.80584452841504e-13
"680","weekly","sGARCH","norm","1,2","1,2","-3.91864544216003",1.21125331986605e-13
"681","weekly","sGARCH","norm","1,2","1,3","-3.91525826738521",1.34336985979644e-14
"682","weekly","sGARCH","norm","1,2","1,4","-3.91210496278897",2.33146835171283e-15
"683","weekly","sGARCH","norm","1,2","2,0","-3.92177924317192",2.83106871279415e-12
"684","weekly","sGARCH","norm","1,2","2,1","-3.91862612359886",1.69642078162724e-13
"685","weekly","sGARCH","norm","1,2","2,2","-3.91621869533195",3.21964677141295e-15
"686","weekly","sGARCH","norm","1,2","2,3","-3.91488204301687",1.60982338570648e-14
"687","weekly","sGARCH","norm","1,2","2,4","-3.91154295275056",2.99760216648792e-15
"688","weekly","sGARCH","norm","1,2","3,0","-3.91846531159305",2.24376073276744e-13
"689","weekly","sGARCH","norm","1,2","3,1","-3.91523047318991",2.12052597703405e-14
"690","weekly","sGARCH","norm","1,2","3,2","-3.9124553112766",1.4432899320127e-15
"691","weekly","sGARCH","norm","1,2","3,3","-3.91721317681543",1.11022302462516e-16
"692","weekly","sGARCH","norm","1,2","3,4","-3.90869981480264",2.22044604925031e-16
"693","weekly","sGARCH","norm","1,2","4,0","-3.91534304738601",2.4535928844216e-14
"694","weekly","sGARCH","norm","1,2","4,1","-3.91201358775386",3.99680288865056e-15
"695","weekly","sGARCH","norm","1,2","4,2","-3.91184500869859",3.33066907387547e-16
"696","weekly","sGARCH","norm","1,2","4,3","-3.91468922853573",0
"697","weekly","sGARCH","norm","1,3","0,0","-3.92466214824213",1.66392799538784e-09
"698","weekly","sGARCH","norm","1,3","0,1","-3.92169970875533",4.17887946468909e-13
"699","weekly","sGARCH","norm","1,3","0,2","-3.91894949754667",4.26436663758523e-13
"700","weekly","sGARCH","norm","1,3","0,3","-3.9157944884346",1.75415237890775e-14
"701","weekly","sGARCH","norm","1,3","0,4","-3.91270123277817",1.88737914186277e-15
"702","weekly","sGARCH","norm","1,3","1,0","-3.92172483502234",2.60236276972137e-13
"703","weekly","sGARCH","norm","1,3","1,1","-3.91867813771498",1.06137321154165e-13
"704","weekly","sGARCH","norm","1,3","1,2","-3.91585841005801",2.17603712826531e-14
"705","weekly","sGARCH","norm","1,3","1,3","-3.9130642078342",2.99760216648792e-15
"706","weekly","sGARCH","norm","1,3","1,4","-3.90937056224783",3.33066907387547e-16
"707","weekly","sGARCH","norm","1,3","2,0","-3.91893895605975",6.38489261461928e-13
"708","weekly","sGARCH","norm","1,3","2,1","-3.91544089532607",2.99760216648792e-15
"709","weekly","sGARCH","norm","1,3","2,2","-3.92149265681604",5.39568389967826e-14
"710","weekly","sGARCH","norm","1,3","2,3","-3.91203012556839",2.88657986402541e-15
"711","weekly","sGARCH","norm","1,3","2,4","-3.9086990407675",5.55111512312578e-16
"712","weekly","sGARCH","norm","1,3","3,0","-3.91578500984273",2.62012633811537e-14
"713","weekly","sGARCH","norm","1,3","3,1","-3.91254248229866",2.77555756156289e-15
"714","weekly","sGARCH","norm","1,3","3,2","-3.91211602068758",7.7715611723761e-16
"715","weekly","sGARCH","norm","1,3","3,3","-3.90734130370612",2.22044604925031e-16
"716","weekly","sGARCH","norm","1,3","3,4","-3.90568909010242",0
"717","weekly","sGARCH","norm","1,3","4,0","-3.91260653129758",3.21964677141295e-15
"718","weekly","sGARCH","norm","1,3","4,1","-3.9092743099602",5.55111512312578e-16
"719","weekly","sGARCH","norm","1,3","4,2","-3.91435403475573",0
"720","weekly","sGARCH","norm","1,3","4,3","-3.91188791117944",0
"721","weekly","sGARCH","norm","2,1","0,0","-3.92134825221292",1.81896553375083e-09
"722","weekly","sGARCH","norm","2,1","0,1","-3.91815356240217",1.09743325538147e-11
"723","weekly","sGARCH","norm","2,1","0,2","-3.91532811216093",1.31469279907037e-11
"724","weekly","sGARCH","norm","2,1","0,3","-3.91196475368854",1.20836674000202e-12
"725","weekly","sGARCH","norm","2,1","0,4","-3.90915813843054",6.82787160144471e-14
"726","weekly","sGARCH","norm","2,1","1,0","-3.91816099143669",8.91164919636367e-12
"727","weekly","sGARCH","norm","2,1","1,1","-3.91508245628772",1.63646873829748e-12
"728","weekly","sGARCH","norm","2,1","1,2","-3.91223874289505",5.70099523145018e-13
"729","weekly","sGARCH","norm","2,1","1,3","-3.90855927012786",7.58171303516519e-13
"730","weekly","sGARCH","norm","2,1","1,4","-3.90585019059748",9.32587340685131e-15
"731","weekly","sGARCH","norm","2,1","2,0","-3.91534315805078",1.68740577066728e-11
"732","weekly","sGARCH","norm","2,1","2,1","-3.91222287903832",7.7893247407701e-13
"733","weekly","sGARCH","norm","2,1","2,2","-3.91025801423183",4.77395900588817e-15
"734","weekly","sGARCH","norm","2,1","2,3","-3.90974310673745",3.48610029732299e-14
"735","weekly","sGARCH","norm","2,1","2,4","-3.90653502582696",9.76996261670138e-15
"736","weekly","sGARCH","norm","2,1","3,0","-3.91198311929654",1.59239288421986e-12
"737","weekly","sGARCH","norm","2,1","3,1","-3.90879783611979",1.09245945623115e-13
"738","weekly","sGARCH","norm","2,1","3,2","-3.90596332404294",8.77076189453874e-15
"739","weekly","sGARCH","norm","2,1","3,3","-3.90689002632827",1.16684439888104e-13
"740","weekly","sGARCH","norm","2,1","3,4","-3.90338760343335",4.55191440096314e-15
"741","weekly","sGARCH","norm","2,1","4,0","-3.90904547047945",1.32893696047631e-13
"742","weekly","sGARCH","norm","2,1","4,1","-3.90573081816504",1.85407245112401e-14
"743","weekly","sGARCH","norm","2,1","4,2","-3.90898232308587",1.11022302462516e-16
"744","weekly","sGARCH","norm","2,1","4,3","-3.90339478795507",1.14352971536391e-14
"745","weekly","sGARCH","norm","2,2","0,0","-3.9243108776672",1.67712077558946e-09
"746","weekly","sGARCH","norm","2,2","0,1","-3.92123463823816",1.76747505520325e-12
"747","weekly","sGARCH","norm","2,2","0,2","-3.91844411352318",2.11408668349122e-12
"748","weekly","sGARCH","norm","2,2","0,3","-3.9151283901449",1.65534252971611e-13
"749","weekly","sGARCH","norm","2,2","0,4","-3.91209853303863",1.47659662275146e-14
"750","weekly","sGARCH","norm","2,2","1,0","-3.9212505002682",1.2534417948018e-12
"751","weekly","sGARCH","norm","2,2","1,1","-3.91820475641076",3.80695475143966e-13
"752","weekly","sGARCH","norm","2,2","1,2","-3.91531268914805",1.21569421196455e-13
"753","weekly","sGARCH","norm","2,2","1,3","-3.91192551741573",1.34336985979644e-14
"754","weekly","sGARCH","norm","2,2","1,4","-3.90877221864012",2.33146835171283e-15
"755","weekly","sGARCH","norm","2,2","2,0","-3.9184465094841",2.8252955530661e-12
"756","weekly","sGARCH","norm","2,2","2,1","-3.91529336311023",1.68975944347949e-13
"757","weekly","sGARCH","norm","2,2","2,2","-3.91334396155748",6.21724893790088e-15
"758","weekly","sGARCH","norm","2,2","2,3","-3.91154927968933",1.62092561595273e-14
"759","weekly","sGARCH","norm","2,2","2,4","-3.90821015727447",2.99760216648792e-15
"760","weekly","sGARCH","norm","2,2","3,0","-3.91513254430912",2.24154028671819e-13
"761","weekly","sGARCH","norm","2,2","3,1","-3.91189769765453",2.1094237467878e-14
"762","weekly","sGARCH","norm","2,2","3,2","-3.91519262439701",0
"763","weekly","sGARCH","norm","2,2","3,3","-3.90681974408608",2.22044604925031e-16
"764","weekly","sGARCH","norm","2,2","3,4","-3.9112042157547",0
"765","weekly","sGARCH","norm","2,2","4,0","-3.91201029075277",2.4535928844216e-14
"766","weekly","sGARCH","norm","2,2","4,1","-3.90868078690048",3.99680288865056e-15
"767","weekly","sGARCH","norm","2,2","4,2","-3.91362692155644",0
"768","weekly","sGARCH","norm","2,2","4,3","-3.90532949539654",0
"769","weekly","sGARCH","norm","2,3","0,0","-3.92140694361834",1.66080438290805e-09
"770","weekly","sGARCH","norm","2,3","0,1","-3.91847246080159",3.13526982154144e-13
"771","weekly","sGARCH","norm","2,3","0,2","-3.91574249439297",3.06754621703931e-13
"772","weekly","sGARCH","norm","2,3","0,3","-3.91262374149444",1.04360964314765e-14
"773","weekly","sGARCH","norm","2,3","0,4","-3.90951522136006",1.11022302462516e-15
"774","weekly","sGARCH","norm","2,3","1,0","-3.91849995675443",1.88071780371502e-13
"775","weekly","sGARCH","norm","2,3","1,1","-3.9154504227104",7.69384556065233e-14
"776","weekly","sGARCH","norm","2,3","1,2","-3.91267968912647",1.4210854715202e-14
"777","weekly","sGARCH","norm","2,3","1,3","-3.90992123810033",1.99840144432528e-15
"778","weekly","sGARCH","norm","2,3","1,4","-3.90618504515714",2.22044604925031e-16
"779","weekly","sGARCH","norm","2,3","2,0","-3.91572766795597",4.69291272509054e-13
"780","weekly","sGARCH","norm","2,3","2,1","-3.91264196827076",2.30926389122033e-14
"781","weekly","sGARCH","norm","2,3","2,2","-3.91061308917702",5.21804821573824e-15
"782","weekly","sGARCH","norm","2,3","2,3","-3.90883509985226",1.77635683940025e-15
"783","weekly","sGARCH","norm","2,3","2,4","-3.90549876472862",3.33066907387547e-16
"784","weekly","sGARCH","norm","2,3","3,0","-3.9126111329434",1.59872115546023e-14
"785","weekly","sGARCH","norm","2,3","3,1","-3.9099654491294",2.99760216648792e-15
"786","weekly","sGARCH","norm","2,3","3,2","-3.90892805417297",4.44089209850063e-16
"787","weekly","sGARCH","norm","2,3","3,3","-3.90592293224791",2.22044604925031e-16
"788","weekly","sGARCH","norm","2,3","3,4","-3.90250781146405",0
"789","weekly","sGARCH","norm","2,3","4,0","-3.90941472872664",1.88737914186277e-15
"790","weekly","sGARCH","norm","2,3","4,1","-3.90608272930681",3.33066907387547e-16
"791","weekly","sGARCH","norm","2,3","4,2","-3.91330672048972",0
"792","weekly","sGARCH","norm","2,3","4,3","-3.90855508660423",0
"793","weekly","sGARCH","norm","3,1","0,0","-3.91791233545427",1.81903503371217e-09
"794","weekly","sGARCH","norm","3,1","0,1","-3.91471714847785",1.1038725489243e-11
"795","weekly","sGARCH","norm","3,1","0,2","-3.91189186599839",1.32465149960126e-11
"796","weekly","sGARCH","norm","3,1","0,3","-3.90863187419642",1.20803367309463e-12
"797","weekly","sGARCH","norm","3,1","0,4","-3.90582527431203",6.82787160144471e-14
"798","weekly","sGARCH","norm","3,1","1,0","-3.91472448807078",8.86879458761314e-12
"799","weekly","sGARCH","norm","3,1","1,1","-3.91164688973768",1.64257496493292e-12
"800","weekly","sGARCH","norm","3,1","1,2","-3.90879923316555",5.82311976415895e-13
"801","weekly","sGARCH","norm","3,1","1,3","-3.90549204346697",6.40598685208715e-14
"802","weekly","sGARCH","norm","3,1","1,4","-3.90251738962467",9.32587340685131e-15
"803","weekly","sGARCH","norm","3,1","2,0","-3.91190690621992",1.69841918307156e-11
"804","weekly","sGARCH","norm","3,1","2,1","-3.90878369633219",7.97695243193175e-13
"805","weekly","sGARCH","norm","3,1","2,2","-3.91032262592249",8.62487858910299e-12
"806","weekly","sGARCH","norm","3,1","2,3","-3.9064102734841",3.47499806707674e-14
"807","weekly","sGARCH","norm","3,1","2,4","-3.90447722632472",1.04360964314765e-14
"808","weekly","sGARCH","norm","3,1","3,0","-3.9086502490544",1.59283697342971e-12
"809","weekly","sGARCH","norm","3,1","3,1","-3.90546407244827",1.12132525487141e-13
"810","weekly","sGARCH","norm","3,1","3,2","-3.90770203637029",0
"811","weekly","sGARCH","norm","3,1","3,3","-3.90774958913371",1.68753899743024e-14
"812","weekly","sGARCH","norm","3,1","3,4","-3.90022930728806",2.88657986402541e-15
"813","weekly","sGARCH","norm","3,1","4,0","-3.90571259929095",1.33004718350094e-13
"814","weekly","sGARCH","norm","3,1","4,1","-3.90239797729346",1.85407245112401e-14
"815","weekly","sGARCH","norm","3,1","4,2","-3.90564938744636",1.11022302462516e-16
"816","weekly","sGARCH","norm","3,1","4,3","-3.8988735025022",1.11022302462516e-16
"817","weekly","sGARCH","norm","3,2","0,0","-3.92089852661515",1.67596181377405e-09
"818","weekly","sGARCH","norm","3,2","0,1","-3.91782064923995",1.80466752652819e-12
"819","weekly","sGARCH","norm","3,2","0,2","-3.91503105814754",2.1627144519698e-12
"820","weekly","sGARCH","norm","3,2","0,3","-3.91179558805873",1.65534252971611e-13
"821","weekly","sGARCH","norm","3,2","0,4","-3.90876577952203",1.47659662275146e-14
"822","weekly","sGARCH","norm","3,2","1,0","-3.91783643208087",1.28086430351004e-12
"823","weekly","sGARCH","norm","3,2","1,1","-3.91479255263727",3.85136367242467e-13
"824","weekly","sGARCH","norm","3,2","1,2","-3.91189661414604",1.2312373343093e-13
"825","weekly","sGARCH","norm","3,2","1,3","-3.90859276609155",1.34336985979644e-14
"826","weekly","sGARCH","norm","3,2","1,4","-3.90543947761386",2.33146835171283e-15
"827","weekly","sGARCH","norm","3,2","2,0","-3.91503367784254",2.87947443666781e-12
"828","weekly","sGARCH","norm","3,2","2,1","-3.91187777145297",1.70419234279962e-13
"829","weekly","sGARCH","norm","3,2","2,2","-3.90992239057916",6.43929354282591e-15
"830","weekly","sGARCH","norm","3,2","2,3","-3.90821651457189",1.60982338570648e-14
"831","weekly","sGARCH","norm","3,2","2,4","-3.90487740186452",2.99760216648792e-15
"832","weekly","sGARCH","norm","3,2","3,0","-3.91179980423379",2.24043006369357e-13
"833","weekly","sGARCH","norm","3,2","3,1","-3.90856490950572",2.1316282072803e-14
"834","weekly","sGARCH","norm","3,2","3,2","-3.90826959252628",5.99520433297585e-15
"835","weekly","sGARCH","norm","3,2","3,3","-3.90500157379901",1.58761892521397e-14
"836","weekly","sGARCH","norm","3,2","3,4","-3.90470303052547",0
"837","weekly","sGARCH","norm","3,2","4,0","-3.90867751137321",2.4535928844216e-14
"838","weekly","sGARCH","norm","3,2","4,1","-3.90534801694572",3.88578058618805e-15
"839","weekly","sGARCH","norm","3,2","4,2","-3.910294094812",0
"840","weekly","sGARCH","norm","3,2","4,3","-3.90802367698064",0
"841","weekly","sGARCH","norm","3,3","0,0","-3.9187296568765",1.64613711550743e-09
"842","weekly","sGARCH","norm","3,3","0,1","-3.9156252631249",2.02893257750247e-12
"843","weekly","sGARCH","norm","3,3","0,2","-3.91240992077882",3.06643599401468e-13
"844","weekly","sGARCH","norm","3,3","0,3","-3.90929130491396",1.0325074129014e-14
"845","weekly","sGARCH","norm","3,3","0,4","-3.90673367038319",7.105427357601e-15
"846","weekly","sGARCH","norm","3,3","1,0","-3.91516733556645",1.88071780371502e-13
"847","weekly","sGARCH","norm","3,3","1,1","-3.91257853878142",3.24851257005321e-13
"848","weekly","sGARCH","norm","3,3","1,2","-3.90987939470272",7.4273920347423e-14
"849","weekly","sGARCH","norm","3,3","1,3","-3.90714595345235",1.38777878078145e-14
"850","weekly","sGARCH","norm","3,3","1,4","-3.9034233144908",9.99200722162641e-16
"851","weekly","sGARCH","norm","3,3","2,0","-3.91239494163634",4.7573056605188e-13
"852","weekly","sGARCH","norm","3,3","2,1","-3.90984654743026",1.18904885937354e-13
"853","weekly","sGARCH","norm","3,3","2,2","-3.91509159778182",6.53921361504217e-14
"854","weekly","sGARCH","norm","3,3","2,3","-3.90638313579913",3.45279360658424e-14
"855","weekly","sGARCH","norm","3,3","2,4","-3.9056918481856",8.88178419700125e-16
"856","weekly","sGARCH","norm","3,3","3,0","-3.90976569792131",9.68114477473137e-14
"857","weekly","sGARCH","norm","3,3","3,1","-3.90720353629275",1.98729921407903e-14
"858","weekly","sGARCH","norm","3,3","3,2","-3.90398981279442",5.55111512312578e-16
"859","weekly","sGARCH","norm","3,3","3,3","-3.90378848858234",5.10702591327572e-14
"860","weekly","sGARCH","norm","3,3","3,4","-3.8999008511373",4.44089209850063e-16
"861","weekly","sGARCH","norm","3,3","4,0","-3.90662499481108",1.28785870856518e-14
"862","weekly","sGARCH","norm","3,3","4,1","-3.90309922198564",6.66133814775094e-16
"863","weekly","sGARCH","norm","3,3","4,2","-3.90228689527725",9.43689570931383e-15
"864","weekly","sGARCH","norm","3,3","4,3","-3.90022794273673",0
"865","weekly","eGARCH","norm","1,1","0,0","-3.92487318094138",1.73359016031327e-09
"866","weekly","eGARCH","norm","1,1","0,1","-3.92160883230827",3.60658169995531e-11
"867","weekly","eGARCH","norm","1,1","0,2","-3.91844208071211",5.88895598951922e-12
"868","weekly","eGARCH","norm","1,1","0,3","-3.91525175567289",3.11306536104894e-13
"869","weekly","eGARCH","norm","1,1","0,4","-3.91221465822045",2.65343302885412e-14
"870","weekly","eGARCH","norm","1,1","1,0","-3.9216123121794",3.17526005488844e-11
"871","weekly","eGARCH","norm","1,1","1,1","-3.9184465084512",1.92168503332368e-12
"872","weekly","eGARCH","norm","1,1","1,2","-3.91553985456603",5.55222534615041e-13
"873","weekly","eGARCH","norm","1,1","1,3","-3.91279056466489",2.1360690993788e-13
"874","weekly","eGARCH","norm","1,1","1,4","-3.90890493834002",6.10622663543836e-15
"875","weekly","eGARCH","norm","1,1","2,0","-3.91845010067141",1.98983052257518e-11
"876","weekly","eGARCH","norm","1,1","2,1","-3.91551096437513",6.14841511037412e-13
"877","weekly","eGARCH","norm","1,1","2,2","-3.91507439702265",4.38538094726937e-14
"878","weekly","eGARCH","norm","1,1","2,3","-3.91820790831406",2.78999046088302e-13
"879","weekly","eGARCH","norm","1,1","2,4","-3.91508683744226",1.02140518265514e-14
"880","weekly","eGARCH","norm","1,1","3,0","-3.91525325406249",4.05675493198032e-13
"881","weekly","eGARCH","norm","1,1","3,1","-3.91286633976795",6.26720897400901e-13
"882","weekly","eGARCH","norm","1,1","3,2","-3.91167298405775",7.59392548843607e-14
"883","weekly","eGARCH","norm","1,1","3,3","-3.91063704945145",1.87434623377669e-10
"884","weekly","eGARCH","norm","1,1","3,4","-3.91222719396649",1.11022302462516e-16
